root_id	group	message_depth	message_id	from	to	date	subject	message_body	nchar_fulltext	nchar_body	nchar_log	nchar_code	nchar_quot
<Vlq+dy3QGkLw7h92@example.com>	gmane.editors.vim.devel	1	<tB8KkJDu9Fp3HZgz@example.com>	T9hb6PfiiJNY8dUC@example.com	CuZt47K5gEvNaeGN@example.com	2013-10-13 14:00:15-07:00	Re: Dear Bram	"I 18th this effort. I've been using Vim since May this year and have run into this innocently trying to map <c-i>, <c-h>, and <c-bs>.

Paul Evans suggested to use a modifiedunicode option (along with some other options) to enable the ""new features"":

  :set nomodifiedunicode
 <gmane_tag_log_data>   :map <Ctrl-I> TWO
 <gmane_tag_log_data> and Bram said that it would be too complicated. I agree.

Bram followed by suggesting a mapping prefix ""X-"" for the new mappings we all want:

        :map <X-C-[>  :echo CTRL-[<CR>
 <gmane_tag_raw_code> But I also think that's still to complicated.

The simplest solution (that Benjamin Haskell suggests in his previously mentioned table) is to make the keys map exactly how the user wants.

 <gmane_tag_raw_code> <gmane_tag_log_data> Users of the new vim will just simply have to change their mappings accordingly.
If you were doing:

 <gmane_tag_raw_code> Well, don't.. Change it to:

 <gmane_tag_raw_code> That's not too much to ask for, especially since the influx of new users aren't aware of these problems when they start using vim and will try literal mappings because it's intuitive. They will not map <c-i> thinking ""oh, now I've modified what tab does"". No. They'll instead be thinking ""why on earth does ctrl+i not work. aaaarrrghh?"" and pull their hair out.

If you're someone who's used to doing

  map <c-[> echo ""I've changed the escape key""

Well, then you'll just have to adapt. We live in a much more modern world.

Adding options like modifiedunicode or prefixed map identifiers like <x-c-[> is unnecessary. My .vimrc should simply *just work* the way i intend and expect when I map <c-[>. How this all gets implemented in the inner workings of vim is irrelevant when considering how .vimrc should behave. Doing

  imap <c-bs> :Whatever<cr>

in .vimrc works just fine in gVim, as it should in console vim.

So, basically, nothing needs to change in the way that I can currently write my .vimrc file (no new settings, no new mapping identifiers, just everything works).

The most trouble this will cause is that some people will have to rewrite their mappings with the correct keystroke identifiers, which is very easy to do.

I hope this proposal becomes reality sometime sooner than later!

 <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	2954	2363	67	320	0
<Vlq+dy3QGkLw7h92@example.com>	gmane.editors.vim.devel	2	<jjdAeqpeTBAJ/dAQ@example.com>	h4LMCLsQd0hD+mm5@example.com	CuZt47K5gEvNaeGN@example.com	2013-10-14 14:32:54+01:00	Re: Dear Bram	"<gmane_tag_quotation_marker> <gmane_tag_quotation> +1

This has been dragging on for years now (I think it was 8 years ago
that I first commented this to vim-dev@).

We've yet to even receive agreement /that/ the problem really exists,
let along agreement on /how/ to fix it, or heaven forbid, a patch to
actually fix it.

 <gmane_tag_visual_separator> <gmane_tag_personal_signature>"	723	383	0	0	323
<Vlq+dy3QGkLw7h92@example.com>	gmane.editors.vim.devel	3	<CAKU1PAXuU==KyK7KXh6fG61PNx/@example.com>	T9hb6PfiiJNY8dUC@example.com	h4LMCLsQd0hD+mm5@example.com	2013-10-15 14:01:16-07:00	Re: Dear Bram	"<gmane_tag_quotation_marker> <gmane_tag_quotation> Personally, I'm in favor of extending the existing modifier byte sequence
(mentioned by Bram). I also like the idea of using up to 128 bit integers,
and making sure that
the higher bits are usually zero, and then use variable length encoding
(also mentioned by Bram, with this reference link:
code.google.com/apis/protocolbuffers/docs/encoding.html).

I have a suggestion. Maybe vim can participate in Google Summer of Code
and find students to work on this through a summer-long effort.
Considering Bram's relation to Google, I'm sure Vim would have no problem
being accepted as a participating organization in the Google Summer of
Code. I think you, Paul Evans, would be a good choice for the mentor who
would guide the students through the effort. It'd be a win-win situation
because Google would get to help the open source community (let alone the
best text editor ever [IMHO]), vim would get an awesome upgrade, everyone
would be able to use every key possible to make Vim truly theirs, and Bram
would be happy the students got supported for their academic efforts.

*

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	2265	1257	0	0	709
<Vlq+dy3QGkLw7h92@example.com>	gmane.editors.vim.devel	3	<1Gr7ma+ODaCmW/LI@example.com>	NSE3Rj0Q7pI47rHr@example.com	CuZt47K5gEvNaeGN@example.com	2013-10-25 10:45:25+02:00	Re: Dear Bram	"<gmane_tag_quotation_marker> <gmane_tag_quotation> Thank you for being so persistent!

 <gmane_tag_quotation> To provide evidence that this issue indeed troubles many people
(especially newcomers to Vim), I've been meticulously tagging all
related questions that regularly come up on Stack Overflow and related
sites (by referencing Paul's name in my answers):

https://www.google.com/search?q=site%3Astackoverflow.com%20%2B%22Ingo%20Karkat%22%20%22foremost%20Paul%20LeoNerd%20Evans%22
(about 29 results)

https://www.google.com/search?q=site%3Asuperuser.com+%2B%22Ingo+Karkat%22+%22foremost+Paul+LeoNerd+Evans%22
(3 results)

That's more than 30 confused and eventually disappointed users (over the
past ~ 1.5 years).

To regain momentum, I think it would help if Bram would briefly signal a
willingness to consider this for a future Vim 8.0. Then, after a
re-evaluation of the floated proposals, we'd hopefully agree on an
approach and have some volunteers start implementing on a branch off 7.4.

I'd be certainly willing to comment and try out patches. My personal
motivation is that I'm running out of keys for short custom mappings :-)

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	2078	1273	0	0	524
<Vlq+dy3QGkLw7h92@example.com>	gmane.editors.vim.devel	4	<tLKp5b52xZtq8Ado@example.com>	8knOYO9Y7k0XuOdI@example.com	NSE3Rj0Q7pI47rHr@example.com	2013-10-26 21:50:57+02:00	Re: Dear Bram	"<gmane_tag_quotation_marker> <gmane_tag_quotation> I already said this: It's fine to add so long as it's 100% backwards
compatible.  That means encoding keys on top of what's already there,
and falling back to the ordinary key if the key + modifier isn't mapped.

How to detect the modifiers for many terminals in a portable way,
without requiring installing an obscure library (at least Ubuntu must
have it), I don't know.

 <gmane_tag_visual_separator> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	2930	595	0	0	1695
<Vlq+dy3QGkLw7h92@example.com>	gmane.editors.vim.devel	5	<CAKU1PAW=h3KR1xodzOlFS07C@example.com>	T9hb6PfiiJNY8dUC@example.com	CuZt47K5gEvNaeGN@example.com	2013-10-26 18:46:22-07:00	Re: Dear Bram	"<gmane_tag_quotation_marker> <gmane_tag_quotation> I've given this some thought. The backwards compatibility that users
should experience should be as simple as possible.

For example, let's suppose someone has the following in their vimrc.

 <gmane_tag_raw_code> Let me describe how the current behavior works and two possible ways the
future behavior would work.

Currently, pressing <tab> or pressing <c-i> will echo ""hello"".



*1) The first way this could work in the future*, when vim differentiates
ever key combination, is that pressing <tab> or pressing <c-i> would
continue to echo ""hello"". However, the user could override the default
<c-i> behavior by adding a new map in which case <c-i> would take on an
 <gmane_tag_patch> <gmane_tag_raw_code> apply to other aliases.



*2) The second way this could work in the future* is that all possible
keys/combos that can be mapped never act as aliases to another key. If you
make a single mapping

 <gmane_tag_raw_code> nothing at all because it is a new combination available to be mapped that
has never been used before.



Personally, I prefer the second possibility because it's cleaner, but the
first possibility would be more backwards compatible. That being said, if
we went with the second possibility, it'd wouldn't be a huge hassle for
people to rewrite their mappings to use the literal keys instead of
aliases, plus new users will never get confused because literal key
mappings are simply intuitive. Most new users to vim are also new to
terminals, and therefore they (like me) won't know that pressing <tab> is
the same as pressing <c-i>. They'll discover this after having pulled their
hair out over a <c-i> mapping in their vimrc.


 <gmane_tag_quotation> I agree this might be tricky and not fully supported in terminals at
first, but we should at least have this new functionality fully supported
in graphical Vim. As Paul said, it's likely that if vim implements this new
functionality, many terminal developers will incorporate support for the
new key sequences within due time. If at least one terminal emulator
supports it, I'll be extremely happy!



 <gmane_tag_quotation> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	4203	2262	0	262	1483
<Vlq+dy3QGkLw7h92@example.com>	gmane.editors.vim.devel	5	<gydbJ/ykcncglrbG@example.com>	kl6SQwPHKhcRzRDY@example.com	CuZt47K5gEvNaeGN@example.com	2013-10-27 00:06:16+04:00	Re: Dear Bram	"<gmane_tag_quotation> I think that vim is popular enough to expect distribution maintainers to
package library once we start using it. With some lag, greater as this
library will likely be optional, but add.

 <gmane_tag_quotation> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	1704	341	0	0	1050
<Vlq+dy3QGkLw7h92@example.com>	gmane.editors.vim.devel	6	<1ppQAe0OWQYtInK/@example.com>	1AiuyUp+VgKQptUc@example.com	CuZt47K5gEvNaeGN@example.com	2013-10-27 10:05:13-04:00	Re: Dear Bram	"<gmane_tag_quotation_marker> <gmane_tag_quotation> If this is handled similarly to the way Vim deals with other
features, a hypothetical extra library would be required only
for users that enable the feature.  As I routinely rebuild Vim
anyway, I'd be delighted to install an extra library or two to
gain this feature.  Once the feature becomes well-supported and
its worth proven, distro maintainers will get requests to enable
this feature in Vim, and they'll start packaging any dependent
libraries accordingly.  But even if they cannot be convinced to
support this feature, users like myself will still have the
benefits (which are substantial, IMO).

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	1502	786	0	0	415
<Vlq+dy3QGkLw7h92@example.com>	gmane.editors.vim.devel	5	<+uHr+bnw2byBdbO+@example.com>	h4LMCLsQd0hD+mm5@example.com	CuZt47K5gEvNaeGN@example.com,8knOYO9Y7k0XuOdI@example.com	2013-10-27 01:58:32+01:00	Re: Dear Bram	"<gmane_tag_quotation_marker> <gmane_tag_quotation> Then let me explain it to you Bram; it's very simple.

All modified keys come in a CSI sequence, where the second numeric
argument encodes the modifiers.

  CSI P1; P2 u        ---  Modified Unicode character P1

  CSI  1; P2 [ABCDFH] ---  Modified Up/Down/Right/Left/End/Home
  CSI  1; P2 [PQRS]   ---  Modified F1/F2/F3/F4

  CSI P1; P2 ~        ---  Modified ""function"" key
      -- where the first few numbers encode
           2  Ins
 <gmane_tag_raw_code>            5  PageUp
           6  PageDown

In each case P2 encodes 1 + modifier state as a bitmask, 1 = Shift, 2 =
Alt, 4 = Ctrl; so 

   P2         1      unmodified
              2      S-
              3      A-
              4      A-S-
              5      C-
              6      C-S-
              7      C-A-
              8      C-A-S-

All is explained on

  http://www.leonerd.org.uk/hacks/fixterms/


I don't /actually/ care so much whether I can map Ctrl-Shift-I or not,
in vim; what I do care about is that vim understands THE BASIC PARSING
OF A CSI SEQUENCE and doesn't go ""beep, leave insert mode, undo the
last 5 changes now"" just because it got confused and saw a CSI nnn;5u
encoding of a Ctrl-letter sequence. So please; even if vim doesn't
do /anything/ with that modifier, I would like vim to be able to
RECOGNISE a CSI sequence, and know that it DOES NOT STOP until the
first character in the range 0x40-0x7e - no matter how many other
digits or other symbols were found first.

Without that, it means every single time my finger happens to slip and
I type some unrecognised Ctrl- sequence currently, I instantly leave
insert mode, undo the past 5 changes, and if I so much as press a
-single- extra key now I am likely to branch the undo history and
prevent my being able to ""redo"" those falsely-undone changes back in.
This is getting /incredibly/ frustrating.

 <gmane_tag_visual_separator> <gmane_tag_personal_signature>"	2229	1960	0	18	256
<Vlq+dy3QGkLw7h92@example.com>	gmane.editors.vim.devel	6	<2LanxYZ/3SVb3KdP@example.com>	h4LMCLsQd0hD+mm5@example.com	CuZt47K5gEvNaeGN@example.com,8knOYO9Y7k0XuOdI@example.com	2013-10-27 01:01:10+00:00	Re: Dear Bram	"<gmane_tag_quotation_marker> <gmane_tag_quotation> You already know this one Bram - vim /already/ recognises modified
arrow keys when TERM=xterm. Just extend that logic to the remaining
CSI-encoded keys, and accept CSI u as ""modified unicode"" and we're
done. Just please don't hardcode it to only ""TERM=xterm"", but accept it
always. Or at the very least, also accept it under TERM=screen,
 <gmane_tag_raw_code> come up; but ideally all terminals. Don't make it conditional.

 <gmane_tag_visual_separator> <gmane_tag_personal_signature>"	1167	535	0	69	568
