,instance_id,label_Act:::Thank you/Welcome,label_Act:::Commit/Agree,label_Act:::Request,label_Act:::Deliver/Informative,label_Act:::Other_merged,label_spam,label_Sender Expectation,root_id,message_id,cleaned_text,batch,split
480,2_1424,0,1,0,1,0,0,0.0,,<052101c7f4f1$e70e05a0$7kGyD1DS1Tj4s91P@example.com>,"Re: [U2] Religious Wars 
 I agree with Allen. It seems fine and I have had no problem with the
moderator's judgement to END THREAD.

Besides, this forum is far more animated and participated than the D3/Mvbase
ones I'm also on. Mvbase could go for weeks without a new topic or reply.

Besides, I can quickly skim over the subject lines to see if I'm interested
in opening it up.

 <closing>   <quotation> ",2,train
481,2_1425,1,0,0,0,0,0,0.0,<8MX00a1tTnLf13Pr@example.com>,<0p6E9LMzTe1YCPZ2@example.com>,"Re: Adding IM providers to native IM app 
 Thanks for your reply, that's a shame. Hopefully this will be a thing
of the future as it would be extremely handy.



  <quotation>",2,train
482,2_1426,0,0,0,1,0,0,0.0,<gGPNDxI4TNRlQG+7@example.com>,<ddF3njkL6oxWufe8@example.com>,"Re: [debian] right click with xserver-xorg-video-glamo 
  <quotation>    There's no TslibDevice option. If you have hal installed (dpkg-query
--status hal), you should not use a Device option. I can't help you with the
right button clicks, though.

  ",2,test
483,2_1427,0,0,0,1,0,0,0.0,<Pine.LNX.4.62.0703071204130.8082@web>,<012801c77941$6e8b5a50$4ba20ef0$@net>,"RE: US/Canada Toll-Free 
 That doesn't necessarily mean much to GX.  ;-)

 <closing>   If I were you, I would contact Global Crossing directly (or through a 
broker) and get pricing on their new IP offerings.  You may find that a 
some fraction of a cent is worth having control of YOUR circuits and 
DIDs.  Make sure to explain that you are shopping around and have found 
better rates, you are ready to move on it.

 <closing>  <quotation>    ",2,test
484,2_1428,0,0,1,0,0,0,1.0,<0aVokoZr0deg71ed@example.com>,<0aVokoZr0deg71ed@example.com>,"Bug#436557: #436557: audacious: segfault reading skins 
 <salutation> Could you please confirm this issue has gone with 1.4beta (currently in 
sid).

 <closing>",2,val
485,2_1429,0,0,1,0,0,0,1.0,</BpHKRBpFo67l87Y@example.com>,<e1mQ0SW+te7LuHWQ@example.com>,"Re: Where is ASU Installfest? Was: Cancel September 29? 
 I missing something somewhere....is this still on the 29th?  Same time?

 <closing>  <quotation>  ",2,train
486,2_143,1,0,0,1,0,0,0.0,<wcF+2VWN/Sb0RkjB@example.com>,<WSay3zs6kG94pFCK@example.com>,"Re: logwatch logreport errors 
 Ok.  I think I know what it is now.  doing a dmesg and looking in the logs 
shows that the cd rom is ""hdd""...at least in the log files it is.
hdd: TOSHIBA CD-ROM XM-6302B, ATAPI CD/DVD-ROM drive
hdd: attached ide-cdrom driver.
 <log_data> I know I stuck in a CD that had some problems, so that must be it.
Thanks for everybodys help.

 <closing>  <quotation>  ",2,train
487,2_1430,0,0,0,1,0,0,0.0,,<GDLVLyy5Lo7t43vO@example.com>,"CVS commit: htdocs/Documentation/software 
 <tabular> <log_data> To generate a diff of this commit:
cvs rdiff -r1.76 -r1.77 htdocs/Documentation/software/packages.html
cvs rdiff -r1.66 -r1.67 htdocs/Documentation/software/packages.list

Please note that diffs are not public domain; they are subject to the
copyright notices on the relevant files.",2,train
488,2_1432,0,0,0,1,0,0,0.0,<YeKg/yR3HK5f17AT@example.com>,<x+UDHcpiVjH9lpg4@example.com>,"Re: Simulator Porting 
 <salutation>  <quotation> That, plus use ""(gdb) target sim OPTIONS"" where OPTIONS includes
actual activation (not just capability) instructions like
""--trace-insn"".  See sim/common/*trace*.

 <quotation> I meant ""(gdb) target sim; load; stepi; stepi; stepi; ..."", so that
the sim is made to execute one target instruction at a time.

 <quotation> I suggest building a vanilla working cross toolchain first, learning
how to use all the tools, and only after that attempting to port them.
It will take far too long to explain both usage and porting in email.


- FChE",2,train
489,2_1433,0,0,0,1,0,0,0.0,<5rkNBbzKtrUpNJPG@example.com>,<LPnUMYQQvWEkwne7@example.com>,"Re: <td colspan=2> no go 
  <quotation> Normally it should recognize the colspan attribute.

 <quotation> It was fixed in the last released version.

 <quotation> I suspect a dialog box is waiting for a confirm.
 <quotation> <closing>  ",2,val
490,2_1434,0,0,0,0,1,0,1.0,<QWWrZSA7deNwe1Xd@example.com>,<2SB7fgXJpnqrxAUa@example.com>,"Re: Resend: Re-implement MSVCRT *printf functions 
  <quotation> Hard to say, that code is really painful to read. Please try to better
follow the coding conventions used in the rest of the code.

  ",2,train
491,2_1435,0,0,0,1,0,0,0.0,<w+1u/+M8i+kEq7x1@example.com>,<w+1u/+M8i+kEq7x1@example.com>,"new src and binary packages for 0.8.3 
 I have just finished uploading bianry packages for

suse, debian(sarge), ubuntu(dapper, edgy)

also I uploaded a src rpm available with all pre req src rpms in 

ftp://ftp.mcs.anl.gov/pub/bcfg/SRPMS/


 <closing>",2,test
492,2_1436,0,1,0,0,0,0,0.0,<eO2Re07jlgeFJYCD@example.com>,<g866Od7DUwJYqk3j@example.com>,"Re: [PATCH] h264 crashes dues to uninitialized context 
 <salutation>  <quotation> Okay.

 <quotation> Has been applied.

 <closing> P.S. my replies are a bit late because somethings wrong with my email,
this one arrived just now...",2,train
493,2_1437,0,1,1,0,0,0,1.0,<hA/jyJkZ+F7V6Vx2@example.com>,<wWy8NPiOmS80cnLP@example.com>,"Re: Problem with commit acae6f06 ""dri: fix crash in
 driGetConfigAttribIndex"" 
  <quotation> This issue doesn't depend on anything on the client side, right?

I'm planning on releasing Mesa 7.1 in the next hour or two and just want 
to be sure this issue isn't a dependency.

 <closing>  ",2,train
494,2_1439,0,0,1,1,0,0,1.0,,<MdPjYyGr6qW1XSX1@example.com>,"segment fault in  MD5_UPDATE 
 <salutation> When I do the digest authentication, my application will be always segment
fault.

I saw the TEST.log, as following:

 

  Element begin tag='soap:Envelope

 <raw_code> -- MD5 Update 0x1daae8 --

< 

  I look through code in the md5evp.c.

The line which will make it dump is :

 <raw_code> But, it will be successful sometimes also.

Any idea?

 

 <closing>",2,train
495,2_144,0,0,0,1,0,0,0.0,,<f6mqkquDdttswryU@example.com/bugzilla/>,"[Bug target/38707]  New: gcc.c-torture/execute/20050121-1.c ICEs with -march=pentium-m 
 While trying to figure out what is causing bootstrap to fail with
--with-arch=pentium-m, I decided to test the testsuite with stage1's gcc and
found that gcc.c-torture/execute/20050121-1.c ICEs with -march=pentium-m, this
happens even with a normal compiled compiler.


  <tabular> http://gcc.gnu.org/bugzilla/show_bug.cgi?id=38707",2,train
496,2_1440,0,0,1,0,0,0,1.0,<6ziiPOTKw1k5JCCH@example.com>,<lI9hzj1o8PHjUKju@example.com>,"Re: problems exporting databases with foreign keys 
 <salutation> Are you using the latest (RC) versions of both products?  Also, what 
version of MySQL are you using?  Apparently the foreign key query is not 
returning any results with your database.  I will try to reproduce this 
problem.

 <closing>  <quotation>",2,train
497,2_1442,0,0,1,1,0,0,0.0,<5w3cbBLpB0TsjB7p@example.com>,<9tq9seSuMoicDudZ@example.com>,"Re: Sort $_FILE['userfile']['name'] by ascending abc order... 
  <quotation> try it, the you won'y have to ask ;)

  ",2,train
498,2_1443,0,0,0,1,0,0,0.0,<Jf756ovbTTAPvfzL@example.com>,<er4qI095ZX4w0oYu@example.com>,"Re: Stats collector on rampage (8.2.3) 
  <quotation> Sure I do, for me it's even easier than that, I use DRBD so I can just shut
down one node upgrade it and then upgrade the other one; however upgrade the
DB means for me ""touch"" an entire satellite trasmission platform, I have to
schedule a platform maintenance for that...

 <closing>                  http://www.postgresql.org/docs/faq",2,train
499,2_1447,0,0,0,1,0,0,0.0,,<4SqHXrdB/M4RCgTB@example.com>,"[ jedit-Bugs-1580096 ] New Keyboard Handling: ctrl
	keys and caps lock 
 Bugs item #1580096, was opened at 2006-10-18 16:07
  Please note that this message will contain a full copy of the comment thread,
including the initial issue submission, for this request,
not just the latest update.
 <tabular> <quotation> <tabular>  <tabular> 1.6.0beta2, and jEdit trunk.

I find that sometimes ctrl-keys (such as ctrl-s) are
mapped sometimes as C-S and sometimes as C-s. Its
behavior can change during the execution of jEdit,
without exiting.  

One time I noticed the change (from caps to lowercase)
was right after I ran jdiff, but I am not exactly sure
how to reproduce this problem.




  <tabular> This is related to caps lock getting stuck. That's what
happened. 

When caps lock is activated, the shortcuts change. Perhaps
this is not a bug, but a ""feature"". I'm not sure. It does
not seem like a desirable one to me, but it is no longer a
high-priority bug.



      ",2,train
500,2_145,0,0,0,1,0,0,0.0,<RQvuuN4A7+XcIa5r@example.com>,<w99bGSeeYNvpRAVp@example.com>,"Re: Building standalone ZPT from Zope 3 using zpkgtools 
  <quotation> There are two modes, application and package. Zope is built as an application, 
so you get the Makefile and all, but if you build a package you can use plain 
setup.py. However, I think Makefile is just a frontend for the setup.py calls 
anyways.

 <closing>  ",2,train
501,2_1450,0,0,0,1,0,0,0.0,,<01d401c465d3$ba106d00$6442a8c0@musicbox>,"Re: Preventing runtime errors 
 <salutation>  <quotation> I use this construct in a server that I want to keep running
in the event of unanticipated exceptions being raised:

  <raw_code>  <raw_code>     end


I put in the ""sleep 1"" before the retry in case the error
might recur repeatedly - so as not to go in a tight loop
using up 100% CPU and filling up the logfile with
""Caught exception - ignoring and continuing..."" messages
at top speed.  :)


 <closing>",2,test
502,2_1452,0,0,1,1,0,0,0.0,<+jR2A/Md9y1lURCL@example.com>,<mipSA7DxklGWlXI7@example.com>,"Re: GPGME_No_Matching_Secret_Key error code missing 
 <salutation> thanks for your bug report.

  <quotation> Is this with GnuPG or Gpgsm, and which version?

I can not reproduce this.  With GnuPG, you should get
GPGME_Decryption_Failed, with GpgSM you should get GPGME_Invalid_Key.  Both
are suboptimal, but better than the GPGME_No_Passphrase.  Do you use a file
that is encrypted for only one recipient (whose secret key is not available)
or for more?  Please include the output of ""gpg --status-fd=2 -d <file>"" if
in doubt (or gpgsm --server 4< <file> with command ""INPUT FD=4"" ""OUTPUT FD=2""
and ""DECRYPT"").

 <quotation> No Passphrase is returned for a wrong passphrase and if the user just
presses enter a couple of times.  The same error code is used for both
situations, and the reason it is named No instead Bad passphrase is probably
just an historical artefact.  If you have an interest in differentiating
the cases ""no passphrase entered"" and ""bogus passphrase entered"", please
just say so and we can add the necessary new status code.  But I am not
going to add it if nobody is using it anyway.  If you are not interested in
differentiating the two cases, I think I am going to rename No_Passphrase to
Bad_Passphrase to make it more clear and fix the documentation (which
currently says that it is used for no passphrase and doesn't mention bad
passphrases at all).
